survey_start,qualtrics_ip,qualtrics_latitude,qualtrics_longitude,survey_code,gender,age,ethnicity,education,auth_inde_resp,auth_obed_self,auth_curi_mann,auth_cons_beha,party_id,party_str_R,party_str_D,party_id_ind,relig,relig_oth,relig_fund,relig_str,state,symb_rac_work,symb_rac_slavery,symb_rac_deserve,symb_rac_try,ethno_we_white,ethno_we_black,ethno_we_asian,ethno_we_hisp,ethno_we_mental,ethno_we_refugee,ethno_we_muslim,ethno_we_fire,ethno_we_police,ethno_we_child,ethno_we_elder,ethno_int_white,ethno_int_black,ethno_int_asian,ethno_int_hisp,ethno_int_mental,ethno_int_refugee,ethno_int_muslim,ethno_int_fire,ethno_int_police,ethno_int_child,ethno_int_elder,ethno_tru_white,ethno_tru_black,ethno_tru_asian,ethno_tru_hisp,ethno_tru_mental,ethno_tru_refugee,ethno_tru_muslim,ethno_tru_fire,ethno_tru_police,ethno_tru_child,ethno_tru_elder,survey_end,emo_ang_hom,emo_sat_hom,emo_sad_hom,emo_dis_hom,emo_hap_hom,emo_fea_hom,emo_anx_hom,emo_amu_hom,react_hom,pun_nopu_hom,pun_comm_hom,pun_short_pris_hom,pun_long_pris_hom,pun_life_pris_hom,pun_exe_inje_hom,pun_exe_fire_hom,pun_exe_hang_hom,pun_exe_publ_hom,torture,detain,emo_ang_mob,emo_sat_mob,emo_sad_mob,emo_dis_mob,emo_hap_mob,emo_fea_mob,emo_anx_mob,emo_amu_mob,react_mob,pun_nopu_mob,pun_comm_mob,pun_short_pris_mob,pun_long_pris_mob,pun_life_pris_mob,pun_exe_inje_mob,pun_exe_fire_mob,pun_exe_hang_mob,pun_exe_publ_mob,legal_def,punitive_hom,punitive_refugee,punitive_mus_imm,punitive_mus_mon,punitive_mus_reg,att_article,att_comment,mturk_code,battery,screen_width,screen_height,latitude,longitude,geobytes_latitude,geobytes_longitude,factor_sensational,factor_outgroup,factor_peer_viol,video_link,com_viol_report,com_info_report,com_pos_report,com_viol_like,com_info_like,com_pos_like,exclude,exclude_pre,mturk_id,comment_text,unsure_oe,cog_dissonance_oe,fake_news_oe,info_seeking_oe,racism_hate_oe,social_desirability_race_oe,violence_oe,lethal_oe,extrajudicial_oe,dehumanizing_oe,demonizing_oe,group_oe,ingroup_oe,anger_oe,disgust_oe,sadness_oe,fear_oe,anxiety_oe,exclude_oe,cog_dissonance_com,fake_news_com,info_seeking_com,racism_hate_com,unsure_com,violence_com,lethal_com,extrajudicial_com,dehumanizing_com,demonizing_com,group_com,ingroup_com,anger_com,disgust_com,sadness_com,fear_com,anxiety_com,auth,auth_log,pi_R,ethno_we_og,ethno_int_og,ethno_tru_og,ethno_og,white,relig_fund_log,south,symb_rac,symb_rac_log,commenter,lenient_hom,prison_hom,lethal_hom,elethal_hom,ejv_hom
2018-12-07 22:47:18,73.213.178.193,39.30859375,-76.45330047607421875,KMZF,Female,35,White,3,1,0,1,1,Republican,2,,,Christian,,0,10,Maryland,5,2.0,4.0,5,76,62,94,86,72,77,87,95,86,50,91,70,64,91,42,72,73,75,72,73,73,81,70,50,70,64,64,57,39,90,67,88,88,2018-12-07 23:03:42,5,1,5,5,1,1,2,1,"I find it very disturbing that a person has hatred like that to murder a helpless victim, like a child. With the rise of social media and the internet, it has become more commonplace to hear about such despicable acts of violence like this.",-3,-3,-3,1,2,3,3,3,3,3,1,1,4,1,1,3,1,1,2,"The alleged perpetrator was lucky to be spared his life. I don't know if I could contain my rage on a piece of trash like that. I hope he is given the death penalty or if he escapes with a life sentence, I hope the other inmates of the prison finish what the community started and kill him.",3,2,-1,-3,-3,-3,-3,-3,-3,2,2,-3,-3,3,3,3,1,99051571,0.95,1280,658,39.255900700000005,-76.4912691,34.0452,-118.283997,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A22TE376NX0MEH,"I will never understand what leads a person to murder, especially a child. He was lucky he was spared his life, and now he can rot in jail, unless his fellow inmates decide to finish what was started before he was arrested!! Prayers to the family of the child.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,1,81.2,69.0,56.0,31.266666666666666,1,0.0,1,3.0,1.3862943611198906,1,-3.0,0.0,3,3.0,2.0
2018-12-07 22:40:41,73.83.100.197,48.6952056884765625,-122.4123992919921875,1HVV,Female,54,Other,5,0,0,0,0,Republican,1,,,Jewish,,0,30,Washington,3,2.0,2.0,3,75,75,90,80,30,80,80,85,75,30,50,75,75,80,75,75,75,75,75,70,75,75,85,85,75,80,85,80,80,80,75,80,85,2018-12-07 23:18:06,3,2,3,3,1,2,2,1,Some people are sick. I used to work at a juvenile prison and a few residents were serving time for killing a child. You would never know it because the perpetrator was so charming. It messed with my head. ,-3,0,-3,3,3,3,3,3,3,0,0,4,1,4,4,1,2,2,1,If he did kill the child he deserves it. My daughter was raped but the jury was hung because the judge did not allow all the evidence. I don't trust the system anymore. Her rapist is walking around free like he didn't do anything wrong and I'm sure he'll continue to rape. ,1,3,0,-1,-3,-1,-1,-1,-1,-2,2,0,0,0,3,3,3,92186379,,1366,654,48.7549902,-122.3509828,47.601397999999996,-122.33000200000001,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A1OM5NWYYYJKQW,If he did do it then what comes around goes around. My daughter's rapist is free,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81.0,76.0,80.0,21.0,0,0.0,0,2.0,1.0986122886681098,1,-1.5,1.0,3,3.0,0.0
2018-12-07 22:47:41,162.207.225.80,33.7698974609375,-84.2949981689453125,FTFN,Female,58,Other,5,1,1,1,0,Democrat,,1,,Christian,,25,30,Georgia,2,5.0,5.0,1,75,75,75,85,50,75,75,90,75,10,90,80,80,85,80,70,80,80,75,80,80,85,40,50,50,50,25,50,50,55,45,10,90,2018-12-07 23:11:03,4,2,5,4,1,2,2,1,Anytime a child is killed it is harder to fathom.  Children are innocent and count on adults to look after and protect them.,-3,-3,-3,3,3,0,0,0,0,-2,0,1,3,1,1,1,1,1,1,"This is a reasonable and expected reaction to the murderer of a child.  It's not legal, but completely appropriate.",-3,1,0,-3,-3,-3,-3,-3,-3,-2,3,0,0,-2,-3,3,3,49479279,,1280,622,,,33.808997999999995,-84.35479699999999,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,AA5JX15B6CHPD,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,1.3862943611198906,0,77.0,81.0,50.0,30.66666666666667,0,3.258096538021482,1,5.0,1.791759469228055,0,-3.0,1.0,0,0.0,-1.0
2018-12-07 22:40:16,67.45.32.144,37.751007080078125,-97.82199859619140625,GYUZ,Female,55,White,4,1,1,1,0,Democrat,,1,,Other,LDS,0,85,Kentucky,3,2.0,2.0,3,5,5,5,6,5,5,5,4,5,4,5,7,4,4,4,24,1,1,2,1,0,5,5,5,7,4,16,4,3,1,10,1,3,2018-12-07 23:18:42,5,1,5,5,1,3,4,1,I have children myself and I cannot imagine anyone harming a child. For a person to do so he or she must be an extremely evil human being.,-3,-3,-3,2,2,2,2,2,2,1,-2,1,3,1,1,1,1,1,1,"I would feel just as the individual who attacked the perpetuator.  While I believe he should be given a fair and speedy trial, I doubt I could hold back from beating the perpetuator myself.",-1,3,1,-3,-3,-3,-3,-3,-3,1,0,0,-1,2,2,3,1,63571805,,1650,922,,,40.616699,-122.897003,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,APRKWHO09DWRN,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,1.3862943611198906,0,5.2,2.8,4.6,95.8,1,0.0,1,2.0,1.0986122886681098,0,-3.0,0.3333333333333333,2,2.0,-0.5
2018-12-07 22:44:28,73.78.222.222,39.92449951171875,-105.0608978271484375,3ZEE,Male,43,White,6,0,0,0,1,Democrat,,2,,Other,unitarian,0,60,Colorado,1,2.0,2.0,1,50,50,76,75,50,60,50,85,75,16,40,50,40,60,50,35,50,50,50,50,30,60,50,50,60,50,30,40,50,80,65,20,10,2018-12-07 23:11:42,2,1,4,4,1,1,1,1,Horrible slayings of children are horrible.  But killings by a stranger are super rare. this is a single event not a trend. unimportant to my life ,-3,-2,-2,3,3,-1,-1,-1,-1,-3,-2,3,2,3,3,1,1,1,2,"what kind of evidence was there? This strikes me more of a witch hunt rather then justice.
I thought we had moved past this as a society.  It is a terrible response.  If he was actually guilty I dont feel much sympathy for him, just bad about the stain on the souls of the others. ",-3,2,2,-1,-2,-3,-3,-3,-3,-3,0,3,3,-3,-3,3,1,99650531,1.0,1390,634,39.9551857,-105.05042949999999,39.7761,-105.014999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,A2Q0KK9YL1O7B6,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.6931471805599453,0,62.2,50.0,50.0,45.93333333333334,1,0.0,0,2.0,1.0986122886681098,0,-2.5,1.3333333333333333,-1,-1.0,-2.5
2018-12-07 23:07:35,73.52.221.73,39.595306396484375,-79.9228973388671875,X44V,Female,25,White,5,1,1,1,0,Independent,,,2,Christian,,82,100,West Virginia,5,3.0,5.0,3,75,66,99,43,1,2,44,100,83,14,34,89,73,97,34,26,55,51,84,87,64,57,87,54,81,30,10,2,13,95,91,76,60,2018-12-07 23:15:37,5,1,5,5,1,1,3,1,"it is an awful thing for anyone to kill someone, let alone a child. I think the man who did it definitely deserves what he got.",-3,0,-3,3,3,3,3,2,2,-1,2,1,5,1,1,4,1,3,1,i think he definitely deserved that. Those people shouldn't be found guilty of assault. They were just giving him a piece of his own medicine.,3,1,0,-3,-3,-3,-3,-3,-3,0,2,-3,-3,3,3,3,1,77124232,0.39,1366,658,39.6147901,-79.961722,39.6129,-79.94180300000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,A383WPMTMRQEA0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,1.3862943611198906,0,50.8,62.0,36.0,50.4,1,4.418840607796598,1,4.0,1.6094379124341003,0,-1.5,1.0,3,2.3333333333333335,0.5
2018-12-07 23:11:31,75.73.76.138,44.834197998046875,-93.43890380859375,VTII,Male,40,White,5,0,1,0,1,Democrat,,1,,Christian,,41,33,Minnesota,4,2.0,2.0,3,79,32,43,43,33,34,34,89,63,24,48,76,34,53,41,34,37,26,59,79,33,47,74,40,45,28,34,30,33,69,73,47,54,2018-12-07 23:23:57,5,1,5,5,1,5,3,1,I think it's the worst thing that we can have happen in our society.  anyone who hurts or kills a child needs to be taken care of and killed,-3,-3,-3,3,3,2,2,2,2,1,2,2,5,1,2,5,1,1,5,i think it was justifed and he deserved it.  we need to show people that they need to stop doing a lot of things like killing kids and shit,2,1,-2,-2,-3,-3,-2,-3,-3,0,1,-1,-2,2,1,3,3,67385964,0.99,1366,626,44.818126,-93.4115644,44.857498,-93.458298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,A3T9LVCYQIS4UT,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,1.0986122886681098,0,37.2,38.2,35.2,63.13333333333333,1,3.7376696182833684,0,2.0,1.0986122886681098,0,-3.0,1.0,2,2.0,1.5
2018-12-07 23:04:35,99.186.250.223,30.4564056396484375,-87.2104034423828125,0ES7,Female,31,African/Afro-Caribbean,2,1,1,0,0,Independent,,,2,Christian,,29,25,Florida,3,3.0,4.0,3,78,80,80,100,27,100,81,100,100,51,28,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,41,100,100,100,100,40,100,2018-12-07 23:25:05,3,1,4,5,1,2,4,1,I am sad that this is happening to people. I wish people could get themselves together and stop doing each other .,-3,0,-3,2,3,3,2,3,0,0,1,2,3,3,2,2,2,4,1,I think this person got what they needed. Its bad that we don't get to live forever and now you have people like this killing and hurting for nothing,-3,-2,-3,3,3,2,2,2,0,2,2,0,0,0,3,3,1,65858848,1.0,1366,657,30.413278299999998,-87.2380008,36.153801,-86.78780400000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,A2X977GVQ6L90X,How sad!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0986122886681098,0,88.2,100.0,100.0,3.933333333333337,0,3.4011973816621555,1,3.5,1.5040773967762742,1,-1.5,0.6666666666666666,3,1.6666666666666667,0.5
2018-12-07 23:15:21,75.139.254.32,32.7230072021484375,-97.44830322265625,KHHR,Female,33,White,5,0,0,1,0,Independent,,,1,Christian,,14,22,Texas,3,2.0,3.0,2,50,50,50,50,50,50,50,50,50,22,50,50,50,50,50,50,50,50,50,50,28,50,100,100,100,100,100,100,100,100,48,68,100,2018-12-07 23:29:14,3,1,3,3,1,1,2,1,"I was just very curious about what happened, but also horrified and saddened by it. I figured its a domestic issue, a hit and run, accidental shooting or drive by?? ",-3,-2,-1,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,I dont really feel any way about it. I dont have much feeling for people who hurt others.,0,0,-1,-2,-3,-3,-3,-3,-3,0,1,-1,0,0,-2,3,1,18821673,,360,514,,,33.787601,-118.16999799999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,AO7FM98CP90CL,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.6931471805599453,0,50.0,50.0,100.0,33.33333333333333,1,2.70805020110221,1,2.5,1.252762968495368,0,-2.5,1.0,0,0.0,0.0
2018-12-08 00:16:56,73.58.24.195,33.1968994140625,-87.5626983642578125,X1JV,Female,20,Asian/Pacific Islander,7,0,0,0,1,No Preference,,,1,Other,,0,50,Alabama,3,3.0,3.0,3,78,82,89,81,76,72,80,90,83,72,67,75,77,87,75,75,75,75,79,75,72,71,77,78,78,77,77,78,77,78,77,78,77,2018-12-08 00:26:07,4,1,4,4,1,4,4,1,"shocked and sad and angry, it's not supposed to happen like this and it is unhuman",-3,-3,-3,1,2,2,1,1,0,-3,1,4,1,4,4,1,4,4,1,,,,,,,,,,,,,,,,,,,,,1536,706,,,38.919701,-94.358704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A1X1DSL7UW351A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.6931471805599453,0,80.8,77.8,77.6,21.266666666666666,0,0.0,1,3.0,1.3862943611198906,0,-3.0,0.0,2,0.6666666666666666,-1.0
2018-12-08 00:17:46,72.209.6.176,41.435302734375,-71.46160125732421875,YJWC,Female,37,White,5,0,0,0,0,Democrat,,2,,Christian,,0,58,Rhode Island,1,1.0,1.0,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2018-12-08 00:30:25,5,1,5,5,1,5,5,1,It is disgusting. I am horrified whenever I hear this type of news. There is no reason to end a life so soon.,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,5,1,5,5,1,5,5,1,"I feel the attacker deserved it and if it was my child, I am sure I would want this to happen in one way.",1,3,-3,-3,-3,-3,-3,-3,-3,0,3,2,2,-2,-3,3,1,28322023,1.0,1366,657,41.483531899999996,-71.43759150000001,41.5163,-71.466301,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,AROEBUDI2L9G9,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0,100.0,100.0,100.0,0.0,1,0.0,0,1.0,0.6931471805599453,0,-3.0,1.0,-3,-3.0,-3.0
2018-12-08 00:20:20,73.91.206.91,35.251007080078125,-90.02960205078125,FSX8,Male,28,African/Afro-Caribbean,3,0,1,1,0,Democrat,,1,,Christian,,31,49,Alabama,3,3.0,3.0,3,49,52,52,52,52,53,50,52,50,51,52,49,52,50,50,50,50,50,51,50,50,52,52,51,51,52,52,52,51,50,51,52,52,2018-12-08 00:29:49,3,1,3,3,1,3,3,1,that is one of the most horrible things i have ever heard shit is crazy ,3,3,3,3,2,2,-1,2,2,0,0,3,3,3,3,3,3,3,3,it a crazy event i have never witnessed nothing like that,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,94555110,,1366,694,35.24206029999999,-89.98807109999998,35.1292,-89.98919699999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,A3P57IUDHUKNCE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2.0,1.0986122886681098,0,51.8,50.4,51.4,48.800000000000004,0,3.4657359027997265,1,3.0,1.3862943611198906,0,3.0,2.6666666666666665,2,1.0,0.0
2018-12-08 00:19:26,8.42.186.131,33.45050048828125,-88.81960296630859375,LMUH,Female,21,African/Afro-Caribbean,2,1,1,1,1,Democrat,,2,,Christian,,83,93,Mississippi,3,4.0,2.0,3,54,63,44,37,29,57,44,34,46,64,69,55,83,52,51,46,43,69,56,60,47,66,63,59,48,63,45,59,48,49,12,71,70,2018-12-08 00:29:11,3,3,2,3,2,3,2,2,i was shocked to be honest because i can  not image another person killing a human being and feel ok about it.,-1,-1,0,0,1,-1,0,-1,0,0,0,3,2,2,3,3,2,3,2,they were shocked ad tryng to figure out whar happened and how rhat child was killed,-1,-1,0,-1,-1,-1,0,0,0,0,1,-2,1,1,1,3,3,3175114,,1366,638,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A2AQDP1GZJS35Q,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,4.0,1.6094379124341003,0,49.0,59.6,55.4,45.333333333333336,0,4.430816798843313,1,3.0,1.3862943611198906,0,-1.0,0.3333333333333333,-1,-0.3333333333333333,0.0
2018-12-08 00:17:43,198.254.87.130,35.2527008056640625,-85.16300201416015625,IU8O,Male,39,White,3,1,1,1,0,Independent,,,1,Christian,,15,30,Tennessee,2,2.0,2.0,1,40,40,70,65,50,70,40,90,60,30,70,50,50,65,50,50,50,50,50,50,50,50,50,50,70,50,30,50,60,75,50,30,60,2018-12-08 00:41:02,5,1,5,5,1,1,2,1,I can't think of any valid or excusable reason to murder a child. Homicide means that it wasn't accidental but rather an intentional action designed to take a life. The person responsible should be put to death so that they won't pose any further danger to society.,-3,-3,-2,-1,3,3,3,3,-2,-3,1,2,3,2,1,2,1,1,1,"If the person attacked was in fact the person that murdered the child, then I would not feel sorry for him. My only concern is that they may have attacked the wrong person. Extreme anger is justified in these situations, but it can easily get out of control and be misdirected. The person who committed the murder deserves to be beaten and dragged through the street, but we have to abide by the law and allow the criminal justice system to do its job because that's what gives us the best chance of the proper person receiving a just punishment. ",1,2,-2,-1,-3,-3,-3,-3,-3,1,2,1,1,-2,-3,3,1,46509079,1.0,1366,657,35.2455755,-85.1842125,35.2756,-85.175598,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,AUB4G0UAESKNQ,"There needs to be a lot more detail before it's time to beat someone in the street. A person that murders a child should be put to death, but courts are there to ensure that the right person is receiving the punishment.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,0,57.0,53.0,56.0,44.666666666666664,1,2.772588722239781,1,2.0,1.0986122886681098,1,-3.0,0.0,3,1.3333333333333333,-1.0
2018-12-08 00:20:31,47.14.65.49,42.49859619140625,-71.5753021240234375,0NYP,Male,33,White,3,0,0,0,0,Democrat,,1,,Other,we are all gods,0,10,Massachusetts,1,1.0,3.0,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,50,50,50,50,50,51,50,2018-12-08 00:50:14,2,1,4,3,1,1,2,1,I can't imagine why anybody would want to kill a child.  I wish the article had more detail about the preceding events.  I hope the article is a fake for the sake of this study.  If it is real the person that assaulted the child must have something broken in their brain. The people who attacked him should understand they beat a sick person. Our current punishment system does not seem to perform very well.  I am not sure what would work better.   ,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,2,1,2,2,1,2,2,1,I don't have children so I cannot say how I would react as a parent if somebody hurt or killed my child.  Anger diminishes intelligence and reasoning so I may have sought revenge like the people in this story.  I'm not sure how they should be treated or punished if at all.  I wonder if this has always been a part of our species. ,-1,1,-2,-2,-3,-3,-3,-3,-3,-3,-1,3,3,-3,-3,3,2,60802405,1.0,1366,657,42.6864536,-71.4634471,43.667,-79.417,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,A2MQB3QIH1H9F2,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0,50.0,50.0,50.0,50.0,1,0.0,0,2.0,1.0986122886681098,0,-2.0,-2.0,-2,-2.0,-3.0
2018-12-08 00:10:15,99.141.144.13,34.040802001953125,-84.38590240478515625,9TEN,Male,34,"Hispanic/Latino,White",5,1,1,0,0,Democrat,,1,,Christian,,15,63,Georgia,4,1.0,2.0,3,78,75,83,89,70,75,48,91,85,55,73,84,68,91,72,29,70,11,72,76,71,69,79,69,86,77,36,81,11,87,73,90,90,2018-12-08 00:46:19,5,1,5,5,1,4,5,1,I was very sad about.The death of a child is the worst type of death possible.I could not believe it happened.,-3,-3,-3,3,3,3,-1,-2,3,-1,-2,2,2,3,3,1,4,4,1,It was also a crime.We are not a vigilant society.We can't act like that.It is morally wrong and against the law.,-2,-1,-1,1,-1,-3,-3,-3,-3,-3,0,-1,-3,2,3,3,1,23732966,1.0,1229,579,34.021376000000004,-84.3055104,33.808997999999995,-84.35479699999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APO6KZZ79PO9Q,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,1.0986122886681098,0,74.0,62.4,64.8,32.93333333333334,0,2.772588722239781,1,1.5,0.9162907318741551,0,-3.0,1.0,3,0.0,-1.5
2018-12-08 00:19:34,174.85.234.72,34.54840087890625,-87.000396728515625,VRST,Female,50,White,5,1,1,1,0,Democrat,,1,,Other,"Deeply spiritual, not religious",0,0,Alabama,4,1.0,5.0,5,50,50,50,50,50,50,50,50,50,25,25,50,50,50,50,25,50,25,50,50,10,50,50,50,50,50,50,50,25,75,75,50,50,2018-12-08 00:48:39,5,1,5,5,1,1,1,1,I can't imagine what that child went through.  It breaks my heart to think about it.  And I can't imagine why anyone would do that to a child (or anyone else).,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,1,3,3,1,1,1,1,"Two wrongs don't make a right.  And what if the guy that was attacked wasn't the real perpetrator?  I can understand the anger the attackers must have felt, but the moment they laid a hand on the alleged perpetrator, they stooped to his level.  They should've let the police handle it.",0,3,0,-3,-3,-3,-3,-3,-3,-3,3,0,-3,3,-1,3,3,6636139,1.0,1366,626,34.589833299999995,-86.9616861,27.775101,-82.68789699999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Keep,,A30AGR5KF8IEL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,1.3862943611198906,0,50.0,45.0,45.0,53.333333333333336,1,0.0,1,3.0,1.3862943611198906,0,-3.0,-1.0,3,-3.0,-3.0
2018-12-08 00:21:44,73.121.39.251,36.015899658203125,-84.262298583984375,MU54,Male,37,White,5,0,0,0,0,Democrat,,2,,Atheist,,0,,Tennessee,1,1.0,1.0,1,90,90,90,90,50,90,90,95,95,80,65,90,90,90,90,50,90,90,90,90,75,85,90,90,90,90,80,90,90,95,90,70,90,2018-12-08 00:49:32,4,1,5,5,1,1,3,1,My reaction is that of shock and horror that this happened. A young life cut short followed by residents of the town attacking the perpetrator. I also worry about the retribution the Muslim and refugee community may get from this crime.  ,-3,1,-3,3,3,-3,-3,-3,-3,-3,-3,3,1,3,3,1,3,2,1,"I have mixed feelings on this one. On one hand, they can hardly be blamed. I suppose had it been my loved one killed by this person, I would've beaten him too. On the other hand, beating the alleged perpetrator does nothing to bring back the child killed and solves nothing.",-3,3,-1,-3,-3,-3,-3,-3,-3,0,-1,3,3,-3,-3,3,3,58760474,,1438,685,36.030617,-84.25482199999999,34.0452,-118.283997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,A1TYP11M6YZUK8,"Very sad story. Tragic for the victim, family of the victim, town at large, and the Muslim community that will end up getting hate filled blame.",,,,,,,,,,,,,,,,,,,Dupe,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,90.0,90.0,90.0,10.0,1,0.0,1,1.0,0.6931471805599453,1,-1.0,1.0,-3,-3.0,-3.0
